Ano;Mês;Nome do Mês;Trimestre;Dia;AnoMesNum;Semestre;Dia da Semana;Data;AnoSemestre;SemanaAno;SemanaMes;Nome do Semestre;Nome do Trimestre;Nome do Mês Abv;Nome da Semana Ano;Nome da Semana Mes;AnoMes
2008;11;Novembro;4;13;200811;2;Quinta-Feira;13/11/2008;200802;46;3;S2;4º TRI;Nov;W46/08;W3;Nov/08
2008;11;Novembro;4;14;200811;2;Sexta-Feira;14/11/2008;200802;46;3;S2;4º TRI;Nov;W46/08;W3;Nov/08
2008;11;Novembro;4;15;200811;2;Sábado;15/11/2008;200802;46;3;S2;4º TRI;Nov;W46/08;W3;Nov/08
2008;12;Dezembro;4;14;200812;2;Domingo;14/12/2008;200802;51;3;S2;4º TRI;Dez;W51/08;W3;Dez/08
2008;12;Dezembro;4;15;200812;2;Segunda-Feira;15/12/2008;200802;51;3;S2;4º TRI;Dez;W51/08;W3;Dez/08
2008;12;Dezembro;4;16;200812;2;Terça-Feira;16/12/2008;200802;51;3;S2;4º TRI;Dez;W51/08;W3;Dez/08
2008;12;Dezembro;4;17;200812;2;Quarta-Feira;17/12/2008;200802;51;3;S2;4º TRI;Dez;W51/08;W3;Dez/08
2008;12;Dezembro;4;18;200812;2;Quinta-Feira;18/12/2008;200802;51;3;S2;4º TRI;Dez;W51/08;W3;Dez/08
2008;12;Dezembro;4;19;200812;2;Sexta-Feira;19/12/2008;200802;51;3;S2;4º TRI;Dez;W51/08;W3;Dez/08
2008;12;Dezembro;4;20;200812;2;Sábado;20/12/2008;200802;51;3;S2;4º TRI;Dez;W51/08;W3;Dez/08
2007;1;Janeiro;1;14;200701;1;Domingo;14/01/2007;200701;3;3;S1;1º TRI;Jan;W3/07;W3;Jan/07
2007;1;Janeiro;1;15;200701;1;Segunda-Feira;15/01/2007;200701;3;3;S1;1º TRI;Jan;W3/07;W3;Jan/07
2007;1;Janeiro;1;16;200701;1;Terça-Feira;16/01/2007;200701;3;3;S1;1º TRI;Jan;W3/07;W3;Jan/07
2007;1;Janeiro;1;17;200701;1;Quarta-Feira;17/01/2007;200701;3;3;S1;1º TRI;Jan;W3/07;W3;Jan/07
2007;1;Janeiro;1;18;200701;1;Quinta-Feira;18/01/2007;200701;3;3;S1;1º TRI;Jan;W3/07;W3;Jan/07
2007;1;Janeiro;1;19;200701;1;Sexta-Feira;19/01/2007;200701;3;3;S1;1º TRI;Jan;W3/07;W3;Jan/07
2007;1;Janeiro;1;20;200701;1;Sábado;20/01/2007;200701;3;3;S1;1º TRI;Jan;W3/07;W3;Jan/07
2007;2;Fevereiro;1;11;200702;1;Domingo;11/02/2007;200701;7;3;S1;1º TRI;Fev;W7/07;W3;Fev/07
2007;2;Fevereiro;1;12;200702;1;Segunda-Feira;12/02/2007;200701;7;3;S1;1º TRI;Fev;W7/07;W3;Fev/07
2007;2;Fevereiro;1;13;200702;1;Terça-Feira;13/02/2007;200701;7;3;S1;1º TRI;Fev;W7/07;W3;Fev/07
2007;2;Fevereiro;1;14;200702;1;Quarta-Feira;14/02/2007;200701;7;3;S1;1º TRI;Fev;W7/07;W3;Fev/07
2007;2;Fevereiro;1;15;200702;1;Quinta-Feira;15/02/2007;200701;7;3;S1;1º TRI;Fev;W7/07;W3;Fev/07
2007;2;Fevereiro;1;16;200702;1;Sexta-Feira;16/02/2007;200701;7;3;S1;1º TRI;Fev;W7/07;W3;Fev/07
2007;2;Fevereiro;1;17;200702;1;Sábado;17/02/2007;200701;7;3;S1;1º TRI;Fev;W7/07;W3;Fev/07
2007;3;Março;1;11;200703;1;Domingo;11/03/2007;200701;11;3;S1;1º TRI;Mar;W11/07;W3;Mar/07
2007;3;Março;1;12;200703;1;Segunda-Feira;12/03/2007;200701;11;3;S1;1º TRI;Mar;W11/07;W3;Mar/07
2007;3;Março;1;13;200703;1;Terça-Feira;13/03/2007;200701;11;3;S1;1º TRI;Mar;W11/07;W3;Mar/07
2007;3;Março;1;14;200703;1;Quarta-Feira;14/03/2007;200701;11;3;S1;1º TRI;Mar;W11/07;W3;Mar/07
2007;3;Março;1;15;200703;1;Quinta-Feira;15/03/2007;200701;11;3;S1;1º TRI;Mar;W11/07;W3;Mar/07
2007;3;Março;1;16;200703;1;Sexta-Feira;16/03/2007;200701;11;3;S1;1º TRI;Mar;W11/07;W3;Mar/07
2007;3;Março;1;17;200703;1;Sábado;17/03/2007;200701;11;3;S1;1º TRI;Mar;W11/07;W3;Mar/07
2007;4;Abril;2;15;200704;1;Domingo;15/04/2007;200701;16;3;S1;2º TRI;Abr;W16/07;W3;Abr/07
2007;4;Abril;2;16;200704;1;Segunda-Feira;16/04/2007;200701;16;3;S1;2º TRI;Abr;W16/07;W3;Abr/07
2007;4;Abril;2;17;200704;1;Terça-Feira;17/04/2007;200701;16;3;S1;2º TRI;Abr;W16/07;W3;Abr/07
2007;4;Abril;2;18;200704;1;Quarta-Feira;18/04/2007;200701;16;3;S1;2º TRI;Abr;W16/07;W3;Abr/07
2007;4;Abril;2;19;200704;1;Quinta-Feira;19/04/2007;200701;16;3;S1;2º TRI;Abr;W16/07;W3;Abr/07
2007;4;Abril;2;20;200704;1;Sexta-Feira;20/04/2007;200701;16;3;S1;2º TRI;Abr;W16/07;W3;Abr/07
2007;4;Abril;2;21;200704;1;Sábado;21/04/2007;200701;16;3;S1;2º TRI;Abr;W16/07;W3;Abr/07
2007;5;Maio;2;13;200705;1;Domingo;13/05/2007;200701;20;3;S1;2º TRI;Mai;W20/07;W3;Mai/07
2007;5;Maio;2;14;200705;1;Segunda-Feira;14/05/2007;200701;20;3;S1;2º TRI;Mai;W20/07;W3;Mai/07
2007;5;Maio;2;15;200705;1;Terça-Feira;15/05/2007;200701;20;3;S1;2º TRI;Mai;W20/07;W3;Mai/07
2007;5;Maio;2;16;200705;1;Quarta-Feira;16/05/2007;200701;20;3;S1;2º TRI;Mai;W20/07;W3;Mai/07
2007;5;Maio;2;17;200705;1;Quinta-Feira;17/05/2007;200701;20;3;S1;2º TRI;Mai;W20/07;W3;Mai/07
2007;5;Maio;2;18;200705;1;Sexta-Feira;18/05/2007;200701;20;3;S1;2º TRI;Mai;W20/07;W3;Mai/07
2007;5;Maio;2;19;200705;1;Sábado;19/05/2007;200701;20;3;S1;2º TRI;Mai;W20/07;W3;Mai/07
2007;6;Junho;2;10;200706;1;Domingo;10/06/2007;200701;24;3;S1;2º TRI;Jun;W24/07;W3;Jun/07
2007;6;Junho;2;11;200706;1;Segunda-Feira;11/06/2007;200701;24;3;S1;2º TRI;Jun;W24/07;W3;Jun/07
2007;6;Junho;2;12;200706;1;Terça-Feira;12/06/2007;200701;24;3;S1;2º TRI;Jun;W24/07;W3;Jun/07
2007;6;Junho;2;13;200706;1;Quarta-Feira;13/06/2007;200701;24;3;S1;2º TRI;Jun;W24/07;W3;Jun/07
2007;6;Junho;2;14;200706;1;Quinta-Feira;14/06/2007;200701;24;3;S1;2º TRI;Jun;W24/07;W3;Jun/07
2007;6;Junho;2;15;200706;1;Sexta-Feira;15/06/2007;200701;24;3;S1;2º TRI;Jun;W24/07;W3;Jun/07
2007;6;Junho;2;16;200706;1;Sábado;16/06/2007;200701;24;3;S1;2º TRI;Jun;W24/07;W3;Jun/07
2007;7;Julho;3;15;200707;2;Domingo;15/07/2007;200702;29;3;S2;3º TRI;Jul;W29/07;W3;Jul/07
2007;7;Julho;3;16;200707;2;Segunda-Feira;16/07/2007;200702;29;3;S2;3º TRI;Jul;W29/07;W3;Jul/07
2007;7;Julho;3;17;200707;2;Terça-Feira;17/07/2007;200702;29;3;S2;3º TRI;Jul;W29/07;W3;Jul/07
2007;7;Julho;3;18;200707;2;Quarta-Feira;18/07/2007;200702;29;3;S2;3º TRI;Jul;W29/07;W3;Jul/07
2007;7;Julho;3;19;200707;2;Quinta-Feira;19/07/2007;200702;29;3;S2;3º TRI;Jul;W29/07;W3;Jul/07
2007;7;Julho;3;20;200707;2;Sexta-Feira;20/07/2007;200702;29;3;S2;3º TRI;Jul;W29/07;W3;Jul/07
2007;7;Julho;3;21;200707;2;Sábado;21/07/2007;200702;29;3;S2;3º TRI;Jul;W29/07;W3;Jul/07
2007;8;Agosto;3;12;200708;2;Domingo;12/08/2007;200702;33;3;S2;3º TRI;Ago;W33/07;W3;Ago/07
2007;8;Agosto;3;13;200708;2;Segunda-Feira;13/08/2007;200702;33;3;S2;3º TRI;Ago;W33/07;W3;Ago/07
2007;8;Agosto;3;14;200708;2;Terça-Feira;14/08/2007;200702;33;3;S2;3º TRI;Ago;W33/07;W3;Ago/07
2007;8;Agosto;3;15;200708;2;Quarta-Feira;15/08/2007;200702;33;3;S2;3º TRI;Ago;W33/07;W3;Ago/07
2007;8;Agosto;3;16;200708;2;Quinta-Feira;16/08/2007;200702;33;3;S2;3º TRI;Ago;W33/07;W3;Ago/07
2007;8;Agosto;3;17;200708;2;Sexta-Feira;17/08/2007;200702;33;3;S2;3º TRI;Ago;W33/07;W3;Ago/07
2007;8;Agosto;3;18;200708;2;Sábado;18/08/2007;200702;33;3;S2;3º TRI;Ago;W33/07;W3;Ago/07
2007;9;Setembro;3;9;200709;2;Domingo;09/09/2007;200702;37;3;S2;3º TRI;Set;W37/07;W3;Set/07
2007;9;Setembro;3;10;200709;2;Segunda-Feira;10/09/2007;200702;37;3;S2;3º TRI;Set;W37/07;W3;Set/07
2007;9;Setembro;3;11;200709;2;Terça-Feira;11/09/2007;200702;37;3;S2;3º TRI;Set;W37/07;W3;Set/07
2007;9;Setembro;3;12;200709;2;Quarta-Feira;12/09/2007;200702;37;3;S2;3º TRI;Set;W37/07;W3;Set/07
2007;9;Setembro;3;13;200709;2;Quinta-Feira;13/09/2007;200702;37;3;S2;3º TRI;Set;W37/07;W3;Set/07
2007;9;Setembro;3;14;200709;2;Sexta-Feira;14/09/2007;200702;37;3;S2;3º TRI;Set;W37/07;W3;Set/07
2007;9;Setembro;3;15;200709;2;Sábado;15/09/2007;200702;37;3;S2;3º TRI;Set;W37/07;W3;Set/07
2007;10;Outubro;4;14;200710;2;Domingo;14/10/2007;200702;42;3;S2;4º TRI;Out;W42/07;W3;Out/07
2007;10;Outubro;4;15;200710;2;Segunda-Feira;15/10/2007;200702;42;3;S2;4º TRI;Out;W42/07;W3;Out/07
2007;10;Outubro;4;16;200710;2;Terça-Feira;16/10/2007;200702;42;3;S2;4º TRI;Out;W42/07;W3;Out/07
2007;10;Outubro;4;17;200710;2;Quarta-Feira;17/10/2007;200702;42;3;S2;4º TRI;Out;W42/07;W3;Out/07
2007;10;Outubro;4;18;200710;2;Quinta-Feira;18/10/2007;200702;42;3;S2;4º TRI;Out;W42/07;W3;Out/07
2007;10;Outubro;4;19;200710;2;Sexta-Feira;19/10/2007;200702;42;3;S2;4º TRI;Out;W42/07;W3;Out/07
2007;10;Outubro;4;20;200710;2;Sábado;20/10/2007;200702;42;3;S2;4º TRI;Out;W42/07;W3;Out/07
2007;11;Novembro;4;11;200711;2;Domingo;11/11/2007;200702;46;3;S2;4º TRI;Nov;W46/07;W3;Nov/07
2007;11;Novembro;4;12;200711;2;Segunda-Feira;12/11/2007;200702;46;3;S2;4º TRI;Nov;W46/07;W3;Nov/07
2007;11;Novembro;4;13;200711;2;Terça-Feira;13/11/2007;200702;46;3;S2;4º TRI;Nov;W46/07;W3;Nov/07
2007;11;Novembro;4;14;200711;2;Quarta-Feira;14/11/2007;200702;46;3;S2;4º TRI;Nov;W46/07;W3;Nov/07
2007;11;Novembro;4;15;200711;2;Quinta-Feira;15/11/2007;200702;46;3;S2;4º TRI;Nov;W46/07;W3;Nov/07
2007;11;Novembro;4;16;200711;2;Sexta-Feira;16/11/2007;200702;46;3;S2;4º TRI;Nov;W46/07;W3;Nov/07
2007;11;Novembro;4;17;200711;2;Sábado;17/11/2007;200702;46;3;S2;4º TRI;Nov;W46/07;W3;Nov/07
2007;12;Dezembro;4;9;200712;2;Domingo;09/12/2007;200702;50;3;S2;4º TRI;Dez;W50/07;W3;Dez/07
2007;12;Dezembro;4;10;200712;2;Segunda-Feira;10/12/2007;200702;50;3;S2;4º TRI;Dez;W50/07;W3;Dez/07
2007;12;Dezembro;4;11;200712;2;Terça-Feira;11/12/2007;200702;50;3;S2;4º TRI;Dez;W50/07;W3;Dez/07
2007;12;Dezembro;4;12;200712;2;Quarta-Feira;12/12/2007;200702;50;3;S2;4º TRI;Dez;W50/07;W3;Dez/07
2007;12;Dezembro;4;13;200712;2;Quinta-Feira;13/12/2007;200702;50;3;S2;4º TRI;Dez;W50/07;W3;Dez/07
2007;12;Dezembro;4;14;200712;2;Sexta-Feira;14/12/2007;200702;50;3;S2;4º TRI;Dez;W50/07;W3;Dez/07
2007;12;Dezembro;4;15;200712;2;Sábado;15/12/2007;200702;50;3;S2;4º TRI;Dez;W50/07;W3;Dez/07
2007;1;Janeiro;1;21;200701;1;Domingo;21/01/2007;200701;4;4;S1;1º TRI;Jan;W4/07;W4;Jan/07
2007;1;Janeiro;1;22;200701;1;Segunda-Feira;22/01/2007;200701;4;4;S1;1º TRI;Jan;W4/07;W4;Jan/07
2007;1;Janeiro;1;23;200701;1;Terça-Feira;23/01/2007;200701;4;4;S1;1º TRI;Jan;W4/07;W4;Jan/07
2007;1;Janeiro;1;24;200701;1;Quarta-Feira;24/01/2007;200701;4;4;S1;1º TRI;Jan;W4/07;W4;Jan/07
2007;1;Janeiro;1;25;200701;1;Quinta-Feira;25/01/2007;200701;4;4;S1;1º TRI;Jan;W4/07;W4;Jan/07
2007;1;Janeiro;1;26;200701;1;Sexta-Feira;26/01/2007;200701;4;4;S1;1º TRI;Jan;W4/07;W4;Jan/07
2007;1;Janeiro;1;27;200701;1;Sábado;27/01/2007;200701;4;4;S1;1º TRI;Jan;W4/07;W4;Jan/07
2007;2;Fevereiro;1;18;200702;1;Domingo;18/02/2007;200701;8;4;S1;1º TRI;Fev;W8/07;W4;Fev/07
2007;2;Fevereiro;1;19;200702;1;Segunda-Feira;19/02/2007;200701;8;4;S1;1º TRI;Fev;W8/07;W4;Fev/07
2007;2;Fevereiro;1;20;200702;1;Terça-Feira;20/02/2007;200701;8;4;S1;1º TRI;Fev;W8/07;W4;Fev/07
2007;2;Fevereiro;1;21;200702;1;Quarta-Feira;21/02/2007;200701;8;4;S1;1º TRI;Fev;W8/07;W4;Fev/07
2007;2;Fevereiro;1;22;200702;1;Quinta-Feira;22/02/2007;200701;8;4;S1;1º TRI;Fev;W8/07;W4;Fev/07
2007;2;Fevereiro;1;23;200702;1;Sexta-Feira;23/02/2007;200701;8;4;S1;1º TRI;Fev;W8/07;W4;Fev/07
2007;2;Fevereiro;1;24;200702;1;Sábado;24/02/2007;200701;8;4;S1;1º TRI;Fev;W8/07;W4;Fev/07
2007;3;Março;1;18;200703;1;Domingo;18/03/2007;200701;12;4;S1;1º TRI;Mar;W12/07;W4;Mar/07
2007;3;Março;1;19;200703;1;Segunda-Feira;19/03/2007;200701;12;4;S1;1º TRI;Mar;W12/07;W4;Mar/07
2007;3;Março;1;20;200703;1;Terça-Feira;20/03/2007;200701;12;4;S1;1º TRI;Mar;W12/07;W4;Mar/07
2007;3;Março;1;21;200703;1;Quarta-Feira;21/03/2007;200701;12;4;S1;1º TRI;Mar;W12/07;W4;Mar/07
2007;3;Março;1;22;200703;1;Quinta-Feira;22/03/2007;200701;12;4;S1;1º TRI;Mar;W12/07;W4;Mar/07
2007;3;Março;1;23;200703;1;Sexta-Feira;23/03/2007;200701;12;4;S1;1º TRI;Mar;W12/07;W4;Mar/07
2007;3;Março;1;24;200703;1;Sábado;24/03/2007;200701;12;4;S1;1º TRI;Mar;W12/07;W4;Mar/07
2007;4;Abril;2;22;200704;1;Domingo;22/04/2007;200701;17;4;S1;2º TRI;Abr;W17/07;W4;Abr/07
2007;4;Abril;2;23;200704;1;Segunda-Feira;23/04/2007;200701;17;4;S1;2º TRI;Abr;W17/07;W4;Abr/07
2007;4;Abril;2;24;200704;1;Terça-Feira;24/04/2007;200701;17;4;S1;2º TRI;Abr;W17/07;W4;Abr/07
2007;4;Abril;2;25;200704;1;Quarta-Feira;25/04/2007;200701;17;4;S1;2º TRI;Abr;W17/07;W4;Abr/07
2007;4;Abril;2;26;200704;1;Quinta-Feira;26/04/2007;200701;17;4;S1;2º TRI;Abr;W17/07;W4;Abr/07
2007;4;Abril;2;27;200704;1;Sexta-Feira;27/04/2007;200701;17;4;S1;2º TRI;Abr;W17/07;W4;Abr/07
2007;4;Abril;2;28;200704;1;Sábado;28/04/2007;200701;17;4;S1;2º TRI;Abr;W17/07;W4;Abr/07
2007;5;Maio;2;20;200705;1;Domingo;20/05/2007;200701;21;4;S1;2º TRI;Mai;W21/07;W4;Mai/07
2007;5;Maio;2;21;200705;1;Segunda-Feira;21/05/2007;200701;21;4;S1;2º TRI;Mai;W21/07;W4;Mai/07
2007;5;Maio;2;22;200705;1;Terça-Feira;22/05/2007;200701;21;4;S1;2º TRI;Mai;W21/07;W4;Mai/07
2007;5;Maio;2;23;200705;1;Quarta-Feira;23/05/2007;200701;21;4;S1;2º TRI;Mai;W21/07;W4;Mai/07
2007;5;Maio;2;24;200705;1;Quinta-Feira;24/05/2007;200701;21;4;S1;2º TRI;Mai;W21/07;W4;Mai/07
2007;5;Maio;2;25;200705;1;Sexta-Feira;25/05/2007;200701;21;4;S1;2º TRI;Mai;W21/07;W4;Mai/07
2007;5;Maio;2;26;200705;1;Sábado;26/05/2007;200701;21;4;S1;2º TRI;Mai;W21/07;W4;Mai/07
2007;6;Junho;2;17;200706;1;Domingo;17/06/2007;200701;25;4;S1;2º TRI;Jun;W25/07;W4;Jun/07
2007;6;Junho;2;18;200706;1;Segunda-Feira;18/06/2007;200701;25;4;S1;2º TRI;Jun;W25/07;W4;Jun/07
2007;6;Junho;2;19;200706;1;Terça-Feira;19/06/2007;200701;25;4;S1;2º TRI;Jun;W25/07;W4;Jun/07
2007;6;Junho;2;20;200706;1;Quarta-Feira;20/06/2007;200701;25;4;S1;2º TRI;Jun;W25/07;W4;Jun/07
2007;6;Junho;2;21;200706;1;Quinta-Feira;21/06/2007;200701;25;4;S1;2º TRI;Jun;W25/07;W4;Jun/07
2007;6;Junho;2;22;200706;1;Sexta-Feira;22/06/2007;200701;25;4;S1;2º TRI;Jun;W25/07;W4;Jun/07
2007;6;Junho;2;23;200706;1;Sábado;23/06/2007;200701;25;4;S1;2º TRI;Jun;W25/07;W4;Jun/07
2007;7;Julho;3;22;200707;2;Domingo;22/07/2007;200702;30;4;S2;3º TRI;Jul;W30/07;W4;Jul/07
2007;7;Julho;3;23;200707;2;Segunda-Feira;23/07/2007;200702;30;4;S2;3º TRI;Jul;W30/07;W4;Jul/07
2007;7;Julho;3;24;200707;2;Terça-Feira;24/07/2007;200702;30;4;S2;3º TRI;Jul;W30/07;W4;Jul/07
2007;7;Julho;3;25;200707;2;Quarta-Feira;25/07/2007;200702;30;4;S2;3º TRI;Jul;W30/07;W4;Jul/07
2007;7;Julho;3;26;200707;2;Quinta-Feira;26/07/2007;200702;30;4;S2;3º TRI;Jul;W30/07;W4;Jul/07
2007;7;Julho;3;27;200707;2;Sexta-Feira;27/07/2007;200702;30;4;S2;3º TRI;Jul;W30/07;W4;Jul/07
2007;7;Julho;3;28;200707;2;Sábado;28/07/2007;200702;30;4;S2;3º TRI;Jul;W30/07;W4;Jul/07
2007;8;Agosto;3;19;200708;2;Domingo;19/08/2007;200702;34;4;S2;3º TRI;Ago;W34/07;W4;Ago/07
2007;8;Agosto;3;20;200708;2;Segunda-Feira;20/08/2007;200702;34;4;S2;3º TRI;Ago;W34/07;W4;Ago/07
2007;8;Agosto;3;21;200708;2;Terça-Feira;21/08/2007;200702;34;4;S2;3º TRI;Ago;W34/07;W4;Ago/07
2007;8;Agosto;3;22;200708;2;Quarta-Feira;22/08/2007;200702;34;4;S2;3º TRI;Ago;W34/07;W4;Ago/07
2007;8;Agosto;3;23;200708;2;Quinta-Feira;23/08/2007;200702;34;4;S2;3º TRI;Ago;W34/07;W4;Ago/07
2007;8;Agosto;3;24;200708;2;Sexta-Feira;24/08/2007;200702;34;4;S2;3º TRI;Ago;W34/07;W4;Ago/07
2007;8;Agosto;3;25;200708;2;Sábado;25/08/2007;200702;34;4;S2;3º TRI;Ago;W34/07;W4;Ago/07
2007;9;Setembro;3;16;200709;2;Domingo;16/09/2007;200702;38;4;S2;3º TRI;Set;W38/07;W4;Set/07
2007;9;Setembro;3;17;200709;2;Segunda-Feira;17/09/2007;200702;38;4;S2;3º TRI;Set;W38/07;W4;Set/07
2007;9;Setembro;3;18;200709;2;Terça-Feira;18/09/2007;200702;38;4;S2;3º TRI;Set;W38/07;W4;Set/07
2007;9;Setembro;3;19;200709;2;Quarta-Feira;19/09/2007;200702;38;4;S2;3º TRI;Set;W38/07;W4;Set/07
2007;9;Setembro;3;20;200709;2;Quinta-Feira;20/09/2007;200702;38;4;S2;3º TRI;Set;W38/07;W4;Set/07
2007;9;Setembro;3;21;200709;2;Sexta-Feira;21/09/2007;200702;38;4;S2;3º TRI;Set;W38/07;W4;Set/07
2007;9;Setembro;3;22;200709;2;Sábado;22/09/2007;200702;38;4;S2;3º TRI;Set;W38/07;W4;Set/07
2007;10;Outubro;4;21;200710;2;Domingo;21/10/2007;200702;43;4;S2;4º TRI;Out;W43/07;W4;Out/07
2007;10;Outubro;4;22;200710;2;Segunda-Feira;22/10/2007;200702;43;4;S2;4º TRI;Out;W43/07;W4;Out/07
2007;10;Outubro;4;23;200710;2;Terça-Feira;23/10/2007;200702;43;4;S2;4º TRI;Out;W43/07;W4;Out/07
2007;10;Outubro;4;24;200710;2;Quarta-Feira;24/10/2007;200702;43;4;S2;4º TRI;Out;W43/07;W4;Out/07
2007;10;Outubro;4;25;200710;2;Quinta-Feira;25/10/2007;200702;43;4;S2;4º TRI;Out;W43/07;W4;Out/07
2007;10;Outubro;4;26;200710;2;Sexta-Feira;26/10/2007;200702;43;4;S2;4º TRI;Out;W43/07;W4;Out/07
2007;10;Outubro;4;27;200710;2;Sábado;27/10/2007;200702;43;4;S2;4º TRI;Out;W43/07;W4;Out/07
2007;11;Novembro;4;18;200711;2;Domingo;18/11/2007;200702;47;4;S2;4º TRI;Nov;W47/07;W4;Nov/07
2007;11;Novembro;4;19;200711;2;Segunda-Feira;19/11/2007;200702;47;4;S2;4º TRI;Nov;W47/07;W4;Nov/07
2007;11;Novembro;4;20;200711;2;Terça-Feira;20/11/2007;200702;47;4;S2;4º TRI;Nov;W47/07;W4;Nov/07
2007;11;Novembro;4;21;200711;2;Quarta-Feira;21/11/2007;200702;47;4;S2;4º TRI;Nov;W47/07;W4;Nov/07
2007;11;Novembro;4;22;200711;2;Quinta-Feira;22/11/2007;200702;47;4;S2;4º TRI;Nov;W47/07;W4;Nov/07
2007;11;Novembro;4;23;200711;2;Sexta-Feira;23/11/2007;200702;47;4;S2;4º TRI;Nov;W47/07;W4;Nov/07
2007;11;Novembro;4;24;200711;2;Sábado;24/11/2007;200702;47;4;S2;4º TRI;Nov;W47/07;W4;Nov/07
2007;12;Dezembro;4;16;200712;2;Domingo;16/12/2007;200702;51;4;S2;4º TRI;Dez;W51/07;W4;Dez/07
2007;12;Dezembro;4;17;200712;2;Segunda-Feira;17/12/2007;200702;51;4;S2;4º TRI;Dez;W51/07;W4;Dez/07
2007;12;Dezembro;4;18;200712;2;Terça-Feira;18/12/2007;200702;51;4;S2;4º TRI;Dez;W51/07;W4;Dez/07
2007;12;Dezembro;4;19;200712;2;Quarta-Feira;19/12/2007;200702;51;4;S2;4º TRI;Dez;W51/07;W4;Dez/07
2007;12;Dezembro;4;20;200712;2;Quinta-Feira;20/12/2007;200702;51;4;S2;4º TRI;Dez;W51/07;W4;Dez/07
2007;12;Dezembro;4;21;200712;2;Sexta-Feira;21/12/2007;200702;51;4;S2;4º TRI;Dez;W51/07;W4;Dez/07
2007;12;Dezembro;4;22;200712;2;Sábado;22/12/2007;200702;51;4;S2;4º TRI;Dez;W51/07;W4;Dez/07
2008;1;Janeiro;1;20;200801;1;Domingo;20/01/2008;200801;4;4;S1;1º TRI;Jan;W4/08;W4;Jan/08
2008;1;Janeiro;1;21;200801;1;Segunda-Feira;21/01/2008;200801;4;4;S1;1º TRI;Jan;W4/08;W4;Jan/08
2008;1;Janeiro;1;22;200801;1;Terça-Feira;22/01/2008;200801;4;4;S1;1º TRI;Jan;W4/08;W4;Jan/08
2008;1;Janeiro;1;23;200801;1;Quarta-Feira;23/01/2008;200801;4;4;S1;1º TRI;Jan;W4/08;W4;Jan/08
2008;1;Janeiro;1;24;200801;1;Quinta-Feira;24/01/2008;200801;4;4;S1;1º TRI;Jan;W4/08;W4;Jan/08
2008;1;Janeiro;1;25;200801;1;Sexta-Feira;25/01/2008;200801;4;4;S1;1º TRI;Jan;W4/08;W4;Jan/08
2008;1;Janeiro;1;26;200801;1;Sábado;26/01/2008;200801;4;4;S1;1º TRI;Jan;W4/08;W4;Jan/08
2008;2;Fevereiro;1;17;200802;1;Domingo;17/02/2008;200801;8;4;S1;1º TRI;Fev;W8/08;W4;Fev/08
2008;2;Fevereiro;1;18;200802;1;Segunda-Feira;18/02/2008;200801;8;4;S1;1º TRI;Fev;W8/08;W4;Fev/08
2008;2;Fevereiro;1;19;200802;1;Terça-Feira;19/02/2008;200801;8;4;S1;1º TRI;Fev;W8/08;W4;Fev/08
2008;2;Fevereiro;1;20;200802;1;Quarta-Feira;20/02/2008;200801;8;4;S1;1º TRI;Fev;W8/08;W4;Fev/08
2008;2;Fevereiro;1;21;200802;1;Quinta-Feira;21/02/2008;200801;8;4;S1;1º TRI;Fev;W8/08;W4;Fev/08
2008;2;Fevereiro;1;22;200802;1;Sexta-Feira;22/02/2008;200801;8;4;S1;1º TRI;Fev;W8/08;W4;Fev/08
2008;2;Fevereiro;1;23;200802;1;Sábado;23/02/2008;200801;8;4;S1;1º TRI;Fev;W8/08;W4;Fev/08
2008;3;Março;1;16;200803;1;Domingo;16/03/2008;200801;12;4;S1;1º TRI;Mar;W12/08;W4;Mar/08
2008;3;Março;1;17;200803;1;Segunda-Feira;17/03/2008;200801;12;4;S1;1º TRI;Mar;W12/08;W4;Mar/08
2008;3;Março;1;18;200803;1;Terça-Feira;18/03/2008;200801;12;4;S1;1º TRI;Mar;W12/08;W4;Mar/08
2008;3;Março;1;19;200803;1;Quarta-Feira;19/03/2008;200801;12;4;S1;1º TRI;Mar;W12/08;W4;Mar/08
2008;3;Março;1;20;200803;1;Quinta-Feira;20/03/2008;200801;12;4;S1;1º TRI;Mar;W12/08;W4;Mar/08
2008;3;Março;1;21;200803;1;Sexta-Feira;21/03/2008;200801;12;4;S1;1º TRI;Mar;W12/08;W4;Mar/08
2008;3;Março;1;22;200803;1;Sábado;22/03/2008;200801;12;4;S1;1º TRI;Mar;W12/08;W4;Mar/08
2008;4;Abril;2;20;200804;1;Domingo;20/04/2008;200801;17;4;S1;2º TRI;Abr;W17/08;W4;Abr/08
2008;4;Abril;2;21;200804;1;Segunda-Feira;21/04/2008;200801;17;4;S1;2º TRI;Abr;W17/08;W4;Abr/08
2008;4;Abril;2;22;200804;1;Terça-Feira;22/04/2008;200801;17;4;S1;2º TRI;Abr;W17/08;W4;Abr/08
2008;4;Abril;2;23;200804;1;Quarta-Feira;23/04/2008;200801;17;4;S1;2º TRI;Abr;W17/08;W4;Abr/08
2008;4;Abril;2;24;200804;1;Quinta-Feira;24/04/2008;200801;17;4;S1;2º TRI;Abr;W17/08;W4;Abr/08
2008;4;Abril;2;25;200804;1;Sexta-Feira;25/04/2008;200801;17;4;S1;2º TRI;Abr;W17/08;W4;Abr/08
