IdVenda,Data,IdLoja,IdProduto,CustoUnitario,PrecoUnitario,QtdVenda,QtdDevolucao,VlrDevolucao,VlrDesconto,id_data,VlrVenda
620449,22/11/2008,3,618,99.06,299.0,13,0,0.0,119.6,664,3887.0
671377,13/11/2009,3,1527,123.24,268.0,13,0,0.0,107.2,243,3484.0
402935,09/12/2007,3,2015,82.77,179.99,13,0,0.0,72.0,497,2339.87
941745,09/12/2008,3,2045,82.77,179.99,13,0,0.0,72.0,163,2339.87
339593,07/12/2008,3,2052,71.37,139.99,13,0,0.0,56.0,161,1819.8700000000001
18082,10/12/2007,3,1936,152.94,299.99,13,0,0.0,120.0,498,3899.87
998912,29/11/2008,3,635,321.44,699.0,13,0,0.0,279.6,876,9087.0
2334,20/11/2007,3,1174,209.54,411.0,13,0,0.0,246.6,576,5343.0
6267,21/12/2008,3,2091,403.53,877.5,13,0,0.0,526.5,665,11407.5
74639,10/11/2009,3,821,13.75,29.9,13,0,0.0,17.94,240,388.7
89445,13/11/2008,3,1591,5.82,12.66,13,0,0.0,7.6,410,164.58
102192,22/11/2008,3,1194,291.09,633.0,13,0,0.0,379.8,664,8229.0
116722,15/11/2009,3,1368,18.48,40.19,13,0,0.0,24.11,322,522.47
118059,24/11/2007,3,1517,122.78,267.0,13,0,0.0,160.2,580,3471.0
128998,29/11/2009,3,1174,209.54,411.0,13,0,0.0,246.6,930,5343.0
135772,02/11/2008,3,409,166.2,326.0,13,0,0.0,195.6,154,4238.0
197902,06/12/2007,3,1376,10.27,31.0,13,0,0.0,18.6,81,403.0
221624,24/11/2008,3,1576,6.62,12.99,13,0,0.0,7.79,871,168.87
336098,07/12/2009,3,1335,18.48,40.19,13,0,0.0,24.11,246,522.47
341071,13/11/2007,3,1321,13.33,28.99,13,0,0.0,17.39,492,376.87
378271,14/11/2007,3,997,90.55,196.9,13,0,0.0,118.14,493,2559.7000000000003
397129,18/12/2008,3,2472,15.29,29.99,13,0,0.0,17.99,417,389.87
425222,27/11/2008,3,259,167.73,329.0,13,0,0.0,197.4,874,4277.0
528182,06/11/2008,3,1189,86.67,170.0,13,0,0.0,102.0,158,2210.0
646384,19/11/2008,3,768,9.13,17.9,13,0,0.0,10.74,661,232.7
673689,31/12/2008,3,964,96.08,290.0,13,0,0.0,174.0,880,3770.0
680423,03/11/2007,3,1515,105.77,230.0,13,0,0.0,138.0,983,2990.0
680844,09/12/2008,3,2487,183.95,400.0,13,0,0.0,240.0,163,5200.0
723332,30/12/2008,3,806,8.11,15.9,13,0,0.0,9.54,879,206.70000000000002
745882,01/12/2007,3,1035,143.26,281.0,13,0,0.0,168.6,984,3653.0
801151,06/12/2008,3,1310,14.28,28.0,13,0,0.0,16.8,1031,364.0
809818,13/11/2008,3,1594,5.09,9.99,13,0,0.0,5.99,410,129.87
851008,31/12/2007,3,1452,134.74,293.0,13,0,0.0,175.8,1088,3809.0
882710,30/12/2007,3,1108,208.4,629.0,13,0,0.0,377.4,1087,8177.0
907528,15/11/2007,3,1493,123.7,269.0,13,0,0.0,161.4,494,3497.0
911732,20/11/2008,3,10,30.58,59.99,13,0,0.0,35.99,662,779.87
1013699,13/11/2008,3,2117,343.05,745.99,13,0,0.0,447.59,410,9697.87
1017516,10/11/2008,3,2012,48.43,94.99,13,0,0.0,56.99,407,1234.87
945000,15/12/2007,3,1367,16.55,35.99,13,0,0.0,21.59,503,467.87
237214,10/11/2008,3,412,195.24,382.95,13,0,0.0,229.77,407,4978.349999999999
196863,14/11/2007,3,590,459.4,999.0,13,0,0.0,599.4,493,12987.0
786583,06/12/2009,3,1428,123.24,268.0,13,0,0.0,160.8,245,3484.0
878729,09/11/2009,3,214,275.46,599.0,13,0,0.0,359.4,239,7787.0
208217,04/12/2007,3,2217,105.76,229.99,13,0,0.0,137.99,79,2989.87
28100,29/12/2008,3,142,152.94,299.99,13,0,0.0,179.99,878,3899.87
32601,04/12/2008,3,1906,152.94,299.99,13,0,0.0,179.99,1029,3899.87
52518,29/12/2008,3,264,244.72,480.0,13,0,0.0,384.0,878,6240.0
125500,05/11/2009,3,350,203.42,399.0,13,0,0.0,319.2,1078,5187.0
197355,01/12/2007,3,1509,142.56,310.0,13,0,0.0,248.0,984,4030.0
216855,16/11/2007,3,551,760.38,2295.0,13,0,0.0,1836.0,495,29835.0
234714,06/12/2007,3,1155,324.69,980.0,13,0,0.0,784.0,81,12740.0
270719,24/12/2008,3,2307,52.0,101.99,13,0,0.0,81.59,668,1325.87
276065,07/12/2008,3,837,6.07,11.9,13,0,0.0,9.52,161,154.70000000000002
284881,06/12/2007,3,1396,10.57,22.99,13,0,0.0,18.39,81,298.87
328365,23/12/2007,3,1073,194.82,588.0,13,0,0.0,470.4,811,7644.0
380764,26/12/2008,3,2307,52.0,101.99,13,0,0.0,81.59,670,1325.87
445870,03/11/2009,3,810,9.17,19.95,13,0,0.0,15.96,1076,259.34999999999997
459686,24/12/2008,3,1528,100.06,302.0,13,0,0.0,241.6,668,3926.0
484912,04/12/2008,3,49,91.95,199.95,13,0,0.0,159.96,1029,2599.35
537259,05/11/2007,3,1659,86.14,259.99,13,0,0.0,207.99,71,3379.87
621999,02/12/2009,3,781,7.59,16.5,13,0,0.0,13.2,1082,214.5
635060,26/12/2007,3,591,116.75,229.0,13,0,0.0,183.2,814,2977.0
650025,09/12/2008,3,793,12.83,27.9,13,0,0.0,22.32,163,362.7
698760,23/11/2007,3,713,73.58,160.0,13,0,0.0,128.0,579,2080.0
784323,28/11/2008,3,2189,83.1,163.0,13,0,0.0,130.4,875,2119.0
815275,23/12/2007,3,2485,183.95,400.0,13,0,0.0,320.0,811,5200.0
815602,14/11/2007,3,2107,363.75,791.0,13,0,0.0,632.8,493,10283.0
833805,22/12/2008,3,690,75.54,228.0,13,0,0.0,182.4,666,2964.0
853201,25/12/2007,3,719,75.54,228.0,13,0,0.0,182.4,813,2964.0
855199,09/11/2007,3,170,50.13,109.0,13,0,0.0,87.2,75,1417.0
893999,26/12/2007,3,1138,180.22,391.9,13,0,0.0,313.52,814,5094.7
812808,08/11/2009,3,2239,155.89,339.0,13,0,0.0,271.2,238,4407.0
849350,26/11/2008,3,247,155.89,339.0,13,0,0.0,271.2,873,4407.0
18389,18/11/2009,3,2010,71.37,139.99,13,0,0.0,111.99,325,1819.8700000000001
1055656,18/11/2007,3,652,55.64,121.0,13,0,0.0,72.6,574,1573.0
1141988,03/12/2009,3,1381,10.57,22.99,13,0,0.0,13.79,1083,298.87
1145248,09/11/2008,3,502,29.82,90.0,13,0,0.0,54.0,406,1170.0
1187729,25/12/2007,3,725,87.37,190.0,13,0,0.0,114.0,813,2470.0
1239351,09/11/2008,3,1103,164.63,358.0,13,0,0.0,214.8,406,4654.0
1250233,07/11/2008,3,840,18.35,39.9,13,0,0.0,23.94,159,518.6999999999999
1291358,18/11/2008,3,756,13.75,29.9,13,0,0.0,17.94,660,388.7
1332718,17/11/2008,3,728,90.13,196.0,13,0,0.0,117.6,659,2548.0
1360036,04/12/2007,3,1216,285.12,620.0,13,0,0.0,372.0,79,8060.0
1466706,30/12/2007,3,668,67.6,147.0,13,0,0.0,88.2,1087,1911.0
1472917,12/11/2007,3,1606,73.57,159.99,13,0,0.0,95.99,491,2079.87
1497445,21/11/2008,3,1369,20.15,43.81,13,0,0.0,26.29,663,569.53
1536326,09/11/2008,3,197,152.9,299.9,13,0,0.0,179.94,406,3898.7
1615512,28/12/2007,3,1549,128.88,389.0,13,0,0.0,233.4,816,5057.0
1682558,01/12/2008,3,663,82.17,248.0,13,0,0.0,148.8,1026,3224.0
1704483,30/12/2008,3,2102,363.75,791.0,13,0,0.0,474.6,879,10283.0
1740672,27/12/2008,3,2398,211.53,459.99,13,0,0.0,275.99,671,5979.87
1771654,05/11/2007,3,1336,20.15,43.81,13,0,0.0,26.29,71,569.53
1827279,13/11/2007,3,1392,14.24,42.99,13,0,0.0,25.79,492,558.87
1882566,25/11/2007,3,1157,523.49,1580.0,13,0,0.0,948.0,805,20540.0
1905520,08/12/2008,3,1464,118.65,258.0,13,0,0.0,154.8,162,3354.0
1928591,03/11/2008,3,1386,12.41,26.99,13,0,0.0,16.19,155,350.87
1936485,18/11/2007,3,1628,6.39,13.89,13,0,0.0,8.33,574,180.57
1972959,15/12/2007,3,1085,188.19,568.0,13,0,0.0,340.8,503,7384.0
1523399,07/11/2008,3,1004,86.45,188.0,13,0,0.0,112.8,159,2444.0
1492580,17/12/2007,3,2142,204.64,445.0,13,0,0.0,267.0,582,5785.0
1773401,25/12/2007,3,544,254.4,499.0,13,0,0.0,299.4,813,6487.0
1549439,13/12/2008,3,2319,155.89,339.0,13,0,0.0,203.4,167,4407.0
1971062,30/12/2008,3,2215,155.89,339.0,13,0,0.0,203.4,879,4407.0
1200200,15/12/2007,3,1411,123.24,268.0,13,0,0.0,160.8,503,3484.0
1568642,18/11/2007,3,991,88.79,268.0,13,0,0.0,160.8,574,3484.0
1243458,09/12/2009,3,326,152.44,299.0,13,0,0.0,179.4,248,3887.0
1750713,27/11/2008,3,1977,226.71,493.0,13,0,0.0,295.8,874,6409.0
1861788,07/11/2007,3,1935,226.71,493.0,13,0,0.0,295.8,73,6409.0
1330150,16/11/2007,3,2289,105.76,229.99,13,0,0.0,137.99,495,2989.87
1076941,16/12/2008,3,1157,523.49,1580.0,13,0,0.0,316.0,415,20540.0
1128161,26/12/2008,3,1084,214.03,646.0,13,0,0.0,129.2,670,8398.0
1168807,25/12/2007,3,206,261.66,569.0,13,0,0.0,113.8,813,7397.0
1173360,22/12/2008,3,1630,7.58,22.89,13,0,0.0,4.58,666,297.57
1316016,13/12/2008,3,661,75.54,228.0,13,0,0.0,45.6,167,2964.0
1318139,21/12/2008,3,139,229.93,499.99,13,0,0.0,100.0,665,6499.87
1365526,04/12/2007,3,1504,95.65,208.0,13,0,0.0,41.6,79,2704.0
1407818,09/12/2007,3,1358,18.39,39.99,13,0,0.0,8.0,497,519.87
1422501,05/11/2008,3,1655,96.08,289.99,13,0,0.0,58.0,157,3769.87
1470606,08/12/2007,3,412,195.24,382.95,13,0,0.0,76.59,83,4978.349999999999
1520404,09/11/2009,3,349,195.26,383.0,13,0,0.0,76.6,239,4979.0
1523786,16/11/2007,3,739,78.19,236.0,13,0,0.0,47.2,495,3068.0
1533747,24/11/2007,3,1181,523.49,1580.0,13,0,0.0,316.0,580,20540.0
1538265,06/11/2009,3,1241,393.64,856.0,13,0,0.0,171.2,1079,11128.0
1552899,19/12/2007,3,1557,142.56,310.0,13,0,0.0,62.0,584,4030.0
1559624,08/12/2007,3,251,244.72,480.0,13,0,0.0,96.0,83,6240.0
1574725,13/11/2008,3,2398,211.53,459.99,13,0,0.0,92.0,410,5979.87
1587433,06/12/2007,3,1184,409.28,890.0,13,0,0.0,178.0,81,11570.0
1612047,09/12/2007,3,733,72.66,158.0,13,0,0.0,31.6,497,2054.0
1652610,28/11/2008,3,2322,61.17,119.99,13,0,0.0,24.0,875,1559.87
1659453,11/12/2008,3,2122,546.68,1650.0,13,0,0.0,330.0,165,21450.0
1736811,09/11/2008,3,1389,16.55,35.99,13,0,0.0,7.2,406,467.87
1772130,09/12/2009,3,1187,390.88,850.0,13,0,0.0,170.0,248,11050.0
1797667,13/11/2007,3,1562,109.45,238.0,13,0,0.0,47.6,492,3094.0
1932956,10/11/2009,3,306,169.69,369.0,13,0,0.0,73.8,240,4797.0
2017858,27/11/2007,3,1514,95.65,208.0,13,0,0.0,41.6,807,2704.0
2038606,15/11/2008,3,238,261.66,569.0,13,0,0.0,113.8,412,7397.0
2095057,21/11/2009,3,478,224.97,679.0,13,0,0.0,135.8,328,8827.0
1835255,12/11/2007,3,722,75.87,229.0,13,0,0.0,45.8,491,2977.0
1647538,02/11/2008,3,1625,72.56,219.0,13,0,0.0,43.8,154,2847.0
1475678,06/12/2008,3,2409,101.96,199.99,13,0,0.0,40.0,1031,2599.87
1739273,18/12/2008,3,2002,91.97,199.99,13,0,0.0,40.0,417,2599.87
1248764,09/12/2007,3,325,229.47,499.0,13,0,0.0,99.8,497,6487.0
1468697,07/11/2009,3,2311,155.89,339.0,13,0,0.0,67.8,1080,4407.0
1092584,18/11/2008,3,629,99.06,299.0,13,0,0.0,59.8,660,3887.0
1089141,18/11/2007,3,181,59.32,129.0,13,0,0.0,25.8,574,1677.0
1273609,03/11/2007,3,2302,210.72,635.99,13,0,0.0,127.2,983,8267.87
1860724,08/12/2007,3,589,321.44,699.0,13,0,0.0,279.6,83,9087.0
1833373,21/12/2007,3,2021,82.77,179.99,13,0,0.0,72.0,586,2339.87
2032947,09/11/2007,3,2027,82.77,179.99,13,0,0.0,72.0,75,2339.87
1586251,17/12/2008,3,570,99.06,299.0,13,0,0.0,119.6,416,3887.0
1920409,28/12/2008,3,1019,88.79,268.0,13,0,0.0,107.2,877,3484.0
1325215,10/12/2008,3,2222,210.72,635.99,13,0,0.0,254.4,164,8267.87
1159318,27/12/2008,3,2188,204.64,445.0,13,0,0.0,178.0,671,5785.0
2079954,04/12/2007,3,2160,204.64,445.0,13,0,0.0,178.0,79,5785.0
1613869,20/12/2008,3,602,459.4,999.0,13,0,0.0,399.6,419,12987.0
1733608,10/12/2008,3,1153,330.99,999.0,13,0,0.0,399.6,164,12987.0
1216060,30/11/2008,3,2263,155.89,339.0,13,0,0.0,135.6,1092,4407.0
1372111,26/11/2009,3,309,229.47,499.0,13,0,0.0,199.6,746,6487.0
1478023,27/11/2009,3,434,275.46,599.0,13,0,0.0,239.6,747,7787.0
1954728,10/12/2007,3,337,151.3,329.0,13,0,0.0,131.6,498,4277.0
1455205,24/11/2007,3,1626,72.56,219.0,13,0,0.0,87.6,580,2847.0
1051755,31/12/2007,3,1235,385.37,838.0,13,0,0.0,335.2,1088,10894.0
1110025,26/11/2008,3,171,45.53,99.0,13,0,0.0,39.6,873,1287.0
1115030,27/11/2007,3,1552,131.87,398.0,13,0,0.0,159.2,807,5174.0
1134013,04/12/2008,3,504,287.92,869.0,13,0,0.0,347.6,1029,11297.0
1138473,12/12/2008,3,80,18.65,40.55,13,0,0.0,16.22,166,527.15
1155317,20/12/2007,3,1640,7.58,22.89,13,0,0.0,9.16,585,297.57
1258625,01/12/2007,3,736,54.26,118.0,13,0,0.0,47.2,984,1534.0
1280987,03/12/2008,3,796,8.62,16.9,13,0,0.0,6.76,1028,219.7
1299822,23/12/2007,3,666,74.96,163.0,13,0,0.0,65.2,811,2119.0
1324536,20/12/2008,3,2011,50.98,99.99,13,0,0.0,40.0,419,1299.87
1335581,05/11/2008,3,1135,150.84,328.0,13,0,0.0,131.2,157,4264.0
1343568,28/11/2008,3,1415,137.96,300.0,13,0,0.0,120.0,875,3900.0
1384083,17/12/2008,3,532,119.11,259.0,13,0,0.0,103.6,416,3367.0
1388221,18/11/2009,3,1223,234.52,460.0,13,0,0.0,184.0,325,5980.0
1482864,08/12/2008,3,1631,5.82,12.66,13,0,0.0,5.06,162,164.58
1605639,18/11/2008,3,1116,213.7,645.0,13,0,0.0,258.0,660,8385.0
1633241,14/11/2008,3,2092,363.75,791.0,13,0,0.0,316.4,411,10283.0
1681238,01/12/2007,3,2097,363.75,791.0,13,0,0.0,316.4,984,10283.0
1754287,15/11/2007,3,1633,6.39,13.89,13,0,0.0,5.56,494,180.57
1771180,20/12/2007,3,1141,144.52,436.2,13,0,0.0,174.48,585,5670.599999999999
1788799,10/12/2008,3,1301,43.69,95.0,13,0,0.0,38.0,164,1235.0
1819356,10/11/2008,3,370,195.24,382.95,13,0,0.0,153.18,407,4978.349999999999
1834357,13/12/2008,3,2306,61.17,119.99,13,0,0.0,48.0,167,1559.87
1860958,18/11/2008,3,473,30.08,59.0,13,0,0.0,23.6,660,767.0
1877101,19/12/2007,3,1170,291.09,633.0,13,0,0.0,253.2,584,8229.0
1923015,05/12/2008,3,96,34.36,67.4,13,0,0.0,26.96,1030,876.2
1930852,01/12/2007,3,1042,91.05,198.0,13,0,0.0,79.2,984,2574.0
1971487,27/11/2007,3,1495,105.77,230.0,13,0,0.0,92.0,807,2990.0
2005046,09/11/2007,3,136,160.93,349.95,13,0,0.0,139.98,75,4549.349999999999
2016077,09/12/2008,3,1040,91.05,198.0,13,0,0.0,79.2,163,2574.0
2045136,05/12/2008,3,2331,52.0,101.99,13,0,0.0,40.8,1030,1325.87
2074260,23/12/2008,3,6,11.0,21.57,13,0,0.0,8.63,667,280.41
1061687,10/12/2007,3,1400,16.55,35.99,13,0,0.0,28.79,498,467.87
1145765,27/12/2008,3,1635,7.58,22.89,13,0,0.0,18.31,671,297.57
1228505,14/11/2007,3,1649,86.14,259.99,13,0,0.0,207.99,493,3379.87
1228915,16/11/2007,3,1223,234.52,460.0,13,0,0.0,368.0,495,5980.0
1273876,31/12/2008,3,884,49.7,150.0,13,0,0.0,120.0,880,1950.0
1340664,09/12/2007,3,1473,123.7,269.0,13,0,0.0,215.2,497,3497.0
1379378,28/12/2008,3,297,137.14,269.0,13,0,0.0,215.2,877,3497.0
1383502,04/11/2008,3,2299,52.0,101.99,13,0,0.0,81.59,156,1325.87
1411280,11/12/2008,3,388,195.24,382.95,13,0,0.0,306.36,165,4978.349999999999
1482393,05/12/2008,3,2269,15.29,29.99,13,0,0.0,23.99,1030,389.87
1509751,18/12/2008,3,1613,56.08,109.99,13,0,0.0,87.99,417,1429.87
1528307,15/12/2008,3,1633,6.39,13.89,13,0,0.0,11.11,414,180.57
1561846,23/11/2007,3,169,54.72,119.0,13,0,0.0,95.2,579,1547.0
1579856,23/11/2007,3,1362,7.81,16.99,13,0,0.0,13.59,579,220.86999999999998
1665474,26/12/2007,3,658,69.25,209.0,13,0,0.0,167.2,814,2717.0
1690988,05/11/2008,3,691,78.19,236.0,13,0,0.0,188.8,157,3068.0
1698400,18/11/2007,3,1049,194.82,588.0,13,0,0.0,470.4,574,7644.0
1718371,20/11/2008,3,2,6.62,12.99,13,0,0.0,10.39,662,168.87
1744829,11/11/2008,3,1520,128.76,280.0,13,0,0.0,224.0,408,3640.0
1881330,09/11/2007,3,374,430.38,1299.0,13,0,0.0,1039.2,75,16887.0
1942866,15/11/2008,3,1957,1060.22,3199.99,13,0,0.0,2559.99,412,41599.869999999995
1958613,28/11/2007,3,468,82.32,179.0,13,0,0.0,143.2,808,2327.0
2005250,16/11/2009,3,1052,207.74,627.0,13,0,0.0,501.6,323,8151.0
2029582,27/11/2008,3,485,50.47,99.0,13,0,0.0,79.2,874,1287.0
1300282,06/11/2008,3,1624,72.56,219.0,13,0,0.0,175.2,158,2847.0
1197855,25/11/2007,3,259,167.73,329.0,13,0,0.0,263.2,805,4277.0
1274167,07/11/2008,3,602,459.4,999.0,13,0,0.0,799.2,159,12987.0
1423484,16/11/2008,3,2297,105.76,229.99,13,0,0.0,183.99,658,2989.87
1877091,17/12/2008,3,2265,105.76,229.99,13,0,0.0,183.99,416,2989.87
1911717,24/11/2007,3,2198,210.72,635.99,13,0,0.0,508.79,580,8267.87
1108326,12/11/2007,3,1905,226.71,493.0,13,0,0.0,394.4,491,6409.0
1415701,07/11/2007,3,1912,152.94,299.99,13,0,0.0,239.99,73,3899.87
1145770,12/11/2009,3,345,321.44,699.0,13,0,0.0,559.2,242,9087.0
1985396,22/12/2007,3,635,321.44,699.0,13,0,0.0,559.2,587,9087.0
2152677,08/12/2007,3,1325,18.39,39.99,13,0,0.0,23.99,83,519.87
2350789,23/12/2007,3,1072,141.47,427.0,13,0,0.0,256.2,811,5551.0
2366366,31/12/2007,3,1218,293.39,638.0,13,0,0.0,382.8,1088,8294.0
2375898,01/12/2007,3,1304,31.27,68.0,13,0,0.0,40.8,984,884.0
2381628,08/12/2008,3,962,86.45,188.0,13,0,0.0,112.8,162,2444.0
2485476,05/11/2007,3,1391,18.39,39.99,13,0,0.0,23.99,71,519.87
2506564,28/12/2007,3,1132,207.74,627.0,13,0,0.0,376.2,816,8151.0
2544879,14/11/2008,3,822,12.83,27.9,13,0,0.0,16.74,411,362.7
2569734,30/12/2008,3,281,294.54,889.0,13,0,0.0,533.4,879,11557.0
2599449,10/12/2007,3,1007,143.26,281.0,13,0,0.0,168.6,498,3653.0
2668201,01/12/2007,3,1592,8.27,17.99,13,0,0.0,10.79,984,233.86999999999998
2748110,28/11/2008,3,1111,150.84,328.0,13,0,0.0,196.8,875,4264.0
2885666,09/11/2008,3,71,22.05,47.95,13,0,0.0,28.77,406,623.35
2912294,28/12/2008,3,203,264.72,799.0,13,0,0.0,479.4,877,10387.0
3009225,10/11/2008,3,2090,488.7,1475.0,13,0,0.0,885.0,407,19175.0
3017439,22/12/2008,3,2005,50.98,99.99,13,0,0.0,59.99,666,1299.87
3032520,23/11/2008,3,2060,48.43,94.99,13,0,0.0,56.99,870,1234.87
3079002,30/12/2008,3,699,90.13,196.0,13,0,0.0,117.6,879,2548.0
3084352,13/11/2008,3,517,271.35,819.0,13,0,0.0,491.4,410,10647.0
3138475,24/11/2007,3,1090,152.68,332.0,13,0,0.0,199.2,580,4316.0
2186176,12/11/2008,3,1219,305.81,665.0,13,0,0.0,399.0,409,8645.0
2972271,22/11/2009,3,579,116.75,229.0,13,0,0.0,137.4,742,2977.0
3067482,15/11/2008,3,590,459.4,999.0,13,0,0.0,599.4,412,12987.0
2242706,27/11/2008,3,279,152.44,299.0,13,0,0.0,179.4,874,3887.0
2507074,06/12/2009,3,2028,71.37,139.99,13,0,0.0,83.99,245,1819.8700000000001
2233570,28/12/2007,3,2369,210.72,635.99,13,0,0.0,381.59,816,8267.87
3013403,20/12/2008,3,2278,210.72,635.99,13,0,0.0,381.59,419,8267.87
2252203,20/12/2008,3,209,321.44,699.0,13,0,0.0,419.4,419,9087.0
2156875,26/11/2009,3,464,224.97,679.0,13,0,0.0,543.2,746,8827.0
2182709,16/11/2009,3,2357,197.74,429.99,13,0,0.0,343.99,323,5589.87
2235677,16/12/2008,3,2340,40.76,79.95,13,0,0.0,63.96,415,1039.3500000000001
2386334,21/11/2008,3,367,166.2,326.0,13,0,0.0,260.8,663,4238.0
2387579,23/12/2008,3,679,39.77,78.0,13,0,0.0,62.4,667,1014.0
2387820,15/12/2008,3,1987,50.98,99.99,13,0,0.0,79.99,414,1299.87
2392809,24/12/2008,3,2196,40.76,79.95,13,0,0.0,63.96,668,1039.3500000000001
2413591,25/11/2007,3,727,86.45,188.0,13,0,0.0,150.4,805,2444.0
2422062,15/11/2007,3,298,157.54,309.0,13,0,0.0,247.2,494,4017.0
2499509,23/11/2007,3,308,229.93,500.0,13,0,0.0,400.0,579,6500.0
2536686,07/11/2007,3,1087,164.63,358.0,13,0,0.0,286.4,73,4654.0
2650739,26/11/2008,3,1287,39.76,77.99,13,0,0.0,62.39,873,1013.8699999999999
2690282,08/11/2008,3,1446,132.9,289.0,13,0,0.0,231.2,160,3757.0
2769965,18/11/2008,3,649,46.39,91.0,13,0,0.0,72.8,660,1183.0
2780773,12/12/2008,3,305,151.3,329.0,13,0,0.0,263.2,166,4277.0
2848854,08/11/2009,3,814,7.59,16.5,13,0,0.0,13.2,238,214.5
2871612,07/12/2009,3,1588,6.39,13.89,13,0,0.0,11.11,246,180.57
2906774,13/11/2007,3,268,294.54,889.0,13,0,0.0,711.2,492,11557.0
2912029,15/12/2007,3,818,5.29,11.5,13,0,0.0,9.2,503,149.5
2973745,11/11/2008,3,748,6.88,13.5,13,0,0.0,10.8,408,175.5
2998373,04/12/2008,3,1073,194.82,588.0,13,0,0.0,470.4,1029,7644.0
3008387,26/12/2007,3,1140,159.2,480.5,13,0,0.0,384.4,814,6246.5
3021696,06/12/2007,3,725,87.37,190.0,13,0,0.0,152.0,81,2470.0
3041722,23/12/2007,3,792,12.83,27.9,13,0,0.0,22.32,811,362.7
2327773,13/12/2008,3,580,254.4,499.0,13,0,0.0,399.2,167,6487.0
2215274,29/11/2008,3,602,459.4,999.0,13,0,0.0,799.2,876,12987.0
3040306,26/12/2007,3,1177,330.99,999.0,13,0,0.0,799.2,814,12987.0
2843747,20/11/2007,3,704,72.56,219.0,13,0,0.0,175.2,576,2847.0
3131491,27/11/2007,3,1626,72.56,219.0,13,0,0.0,175.2,807,2847.0
3114945,03/11/2008,3,2336,123.47,268.5,13,0,0.0,214.8,155,3490.5
2767437,17/12/2007,3,2027,82.77,179.99,13,0,0.0,143.99,582,2339.87
2098836,09/11/2008,3,2373,152.94,299.99,13,0,0.0,239.99,406,3899.87
2163610,19/12/2007,3,1359,14.24,42.99,13,0,0.0,17.2,584,558.87
2172522,14/11/2007,3,1518,137.96,300.0,13,0,0.0,120.0,493,3900.0
2174359,14/11/2007,3,652,55.64,121.0,13,0,0.0,48.4,493,1573.0
2357427,24/12/2008,3,668,67.6,147.0,13,0,0.0,58.8,668,1911.0
2359519,12/11/2008,3,478,224.97,679.0,13,0,0.0,271.6,409,8827.0
2394557,23/11/2007,3,1963,1060.22,3199.99,13,0,0.0,1280.0,579,41599.869999999995
2453754,03/11/2007,3,1043,76.53,231.0,13,0,0.0,92.4,983,3003.0
2516486,30/11/2008,3,2179,83.1,163.0,13,0,0.0,65.2,1092,2119.0
2586156,17/11/2008,3,2473,15.29,29.99,13,0,0.0,12.0,659,389.87
2723158,11/12/2008,3,934,36.33,79.0,13,0,0.0,31.6,165,1027.0
2765804,01/11/2009,3,1984,91.97,199.99,13,0,0.0,80.0,1074,2599.87
2802140,08/12/2008,3,2125,83.1,163.0,13,0,0.0,65.2,162,2119.0
2837845,31/12/2007,3,1048,141.47,427.0,13,0,0.0,170.8,1088,5551.0
2942122,01/12/2008,3,1352,10.57,22.99,13,0,0.0,9.2,1026,298.87
2947500,11/11/2008,3,1537,121.93,368.0,13,0,0.0,147.2,408,4784.0
2121953,17/12/2008,3,2046,71.37,139.99,13,0,0.0,56.0,416,1819.8700000000001
2765094,01/12/2007,3,1998,71.37,139.99,13,0,0.0,56.0,984,1819.8700000000001
2966089,12/12/2007,3,1998,71.37,139.99,13,0,0.0,56.0,500,1819.8700000000001
3054629,13/11/2009,3,2004,71.37,139.99,13,0,0.0,56.0,243,1819.8700000000001
2116842,07/12/2008,3,1510,65.77,129.0,13,0,0.0,51.6,161,1677.0
2188779,28/11/2008,3,594,137.5,299.0,13,0,0.0,119.6,875,3887.0
2631284,31/12/2007,3,1959,226.71,493.0,13,0,0.0,197.2,1088,6409.0
2747933,28/12/2007,3,1935,226.71,493.0,13,0,0.0,197.2,816,6409.0
2649501,30/12/2007,3,1924,152.94,299.99,13,0,0.0,120.0,1087,3899.87
2788036,10/12/2007,3,2387,152.94,299.99,13,0,0.0,120.0,498,3899.87
2338023,17/12/2007,3,2201,105.76,229.99,13,0,0.0,92.0,582,2989.87
2671100,14/12/2008,3,2069,82.77,179.99,13,0,0.0,72.0,413,2339.87
2831587,25/11/2007,3,2009,82.77,179.99,13,0,0.0,72.0,805,2339.87
2892290,18/12/2008,3,2039,82.77,179.99,13,0,0.0,72.0,417,2339.87
2174253,03/11/2008,3,663,82.17,248.0,13,0,0.0,49.6,155,3224.0
2254141,29/12/2008,3,297,137.14,269.0,13,0,0.0,53.8,878,3497.0
2267665,16/12/2008,3,1227,327.34,988.0,13,0,0.0,197.6,415,12844.0
2289017,21/12/2007,3,1018,86.45,188.0,13,0,0.0,37.6,586,2444.0
2309551,28/11/2008,3,674,69.25,209.0,13,0,0.0,41.8,875,2717.0
2321818,07/12/2008,3,743,6.6,12.95,13,0,0.0,2.59,161,168.35
2339149,31/12/2007,3,156,216.12,469.97,13,0,0.0,93.99,1088,6109.610000000001
2391078,31/12/2008,3,1976,413.42,899.0,13,0,0.0,179.8,880,11687.0
2406673,12/12/2008,3,2375,56.08,109.99,13,0,0.0,22.0,166,1429.87
2437037,20/12/2007,3,539,760.38,2295.0,13,0,0.0,459.0,585,29835.0
