IdVenda,Data,IdLoja,IdProduto,CustoUnitario,PrecoUnitario,QtdVenda,QtdDevolucao,VlrDevolucao,VlrDesconto
282591,29/09/2007,1,295,"R$ 142,24",R$ 279,6,0,R$ 0,R$ 0
462234,18/08/2007,1,679,"R$ 39,77",R$ 78,6,0,R$ 0,R$ 0
470185,15/09/2007,1,177,"R$ 29,01","R$ 56,90",6,0,R$ 0,R$ 0
645881,04/11/2007,1,1270,"R$ 3,54","R$ 6,95",6,0,R$ 0,R$ 0
739600,26/07/2007,1,843,"R$ 13,71","R$ 26,90",6,0,R$ 0,R$ 0
1030912,22/07/2007,1,1311,"R$ 14,28",R$ 28,6,0,R$ 0,R$ 0
866637,12/12/2007,1,473,"R$ 30,08",R$ 59,6,0,R$ 0,R$ 0
18089,13/12/2007,1,1266,"R$ 25,47","R$ 49,96",6,0,R$ 0,R$ 0
809844,01/11/2008,1,1857,"R$ 878,96","R$ 2.652,90",6,0,R$ 0,R$ 0
242093,09/07/2007,1,807,"R$ 6,07","R$ 11,90",6,0,R$ 0,R$ 0
839993,03/09/2007,1,837,"R$ 6,07","R$ 11,90",6,0,R$ 0,R$ 0
282532,03/08/2007,1,1119,"R$ 150,84",R$ 328,6,0,R$ 0,R$ 0
386311,13/07/2007,1,747,"R$ 6,60","R$ 12,95",6,0,R$ 0,R$ 0
459957,02/11/2007,1,132,"R$ 101,97",R$ 200,6,0,R$ 0,R$ 0
863725,02/11/2007,1,1465,"R$ 91,51",R$ 199,6,0,R$ 0,R$ 0
123132,27/12/2007,1,597,"R$ 70,87",R$ 139,6,0,R$ 0,R$ 0
894398,28/09/2007,1,2440,"R$ 5,09","R$ 9,99",6,0,R$ 0,R$ 0
516124,20/11/2007,1,2119,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
1019514,19/11/2007,1,1920,"R$ 66,27","R$ 129,99",6,0,R$ 0,R$ 0
808225,26/09/2007,1,1999,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
25924,07/09/2007,1,2054,"R$ 48,43","R$ 94,99",6,0,R$ 0,R$ 0
69738,21/08/2007,1,470,"R$ 65,77",R$ 129,6,0,R$ 0,R$ 0
429929,09/07/2007,1,1500,"R$ 65,77",R$ 129,6,0,R$ 0,R$ 0
717649,18/08/2007,1,2218,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
370523,29/07/2007,1,2317,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
711633,07/11/2007,1,2237,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
835919,18/09/2007,1,665,R$ 52,R$ 102,6,0,R$ 0,R$ 0
1650200,05/11/2007,1,2203,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
1940043,07/09/2007,1,2275,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
1336903,23/09/2007,1,2333,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
1991212,18/12/2007,1,2285,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
1500982,07/11/2007,1,2035,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
1662968,03/09/2007,1,2000,"R$ 48,43","R$ 94,99",6,0,R$ 0,R$ 0
1966015,28/11/2007,1,2382,"R$ 56,08","R$ 109,99",6,0,R$ 0,R$ 0
1894206,06/07/2008,1,1829,"R$ 836,03",R$ 1.818,6,0,R$ 0,R$ 0
1281354,06/08/2007,1,2139,"R$ 66,23","R$ 129,90",6,0,R$ 0,R$ 0
1808436,23/11/2007,1,747,"R$ 6,60","R$ 12,95",6,0,R$ 0,R$ 0
1524388,28/08/2007,1,2104,"R$ 131,28","R$ 257,50",6,0,R$ 0,R$ 0
1081152,21/12/2007,1,1054,"R$ 143,48",R$ 312,6,0,R$ 0,R$ 0
1542769,30/11/2007,1,1058,"R$ 143,48",R$ 312,6,0,R$ 0,R$ 0
1068694,26/11/2007,1,296,"R$ 132,05",R$ 259,6,0,R$ 0,R$ 0
1242997,21/08/2007,1,2417,"R$ 34,03","R$ 73,99",6,0,R$ 0,R$ 0
1285314,05/08/2007,1,754,"R$ 15,24","R$ 29,90",6,0,R$ 0,R$ 0
1424523,21/08/2009,1,147,"R$ 960,82","R$ 2.899,99",6,0,R$ 0,R$ 0
1445619,16/08/2007,1,755,R$ 13,"R$ 25,50",6,0,R$ 0,R$ 0
1694115,14/12/2007,1,313,"R$ 137,14",R$ 269,6,0,R$ 0,R$ 0
1842527,14/11/2007,1,836,"R$ 8,11","R$ 15,90",6,0,R$ 0,R$ 0
1904276,12/11/2007,1,2448,"R$ 7,64","R$ 14,99",6,0,R$ 0,R$ 0
1988030,23/09/2007,1,2437,"R$ 22,94","R$ 44,99",6,0,R$ 0,R$ 0
2004098,06/07/2007,1,767,"R$ 7,90","R$ 15,50",6,0,R$ 0,R$ 0
2049856,08/11/2007,1,297,"R$ 137,14",R$ 269,6,0,R$ 0,R$ 0
2059608,15/09/2007,1,66,"R$ 13,10","R$ 25,69",6,0,R$ 0,R$ 0
1844414,26/08/2007,1,779,"R$ 20,34","R$ 39,90",6,0,R$ 0,R$ 0
1602349,19/12/2007,1,526,"R$ 65,77",R$ 129,6,0,R$ 0,R$ 0
2548759,11/12/2007,1,119,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
2985938,06/07/2007,1,2308,"R$ 40,76","R$ 79,95",6,0,R$ 0,R$ 0
2964209,14/07/2007,1,2059,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
2544556,16/07/2007,1,2354,"R$ 56,08","R$ 109,99",6,0,R$ 0,R$ 0
2482602,21/08/2008,1,1884,"R$ 836,03",R$ 1.818,6,0,R$ 0,R$ 0
2296711,20/09/2007,1,2439,"R$ 5,09","R$ 9,99",6,0,R$ 0,R$ 0
2141516,27/09/2007,1,1932,"R$ 66,27","R$ 129,99",6,0,R$ 0,R$ 0
2580040,08/11/2007,1,1908,"R$ 66,27","R$ 129,99",6,0,R$ 0,R$ 0
2972896,12/07/2007,1,2149,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
2582829,18/09/2007,1,2395,"R$ 101,96","R$ 199,99",6,0,R$ 0,R$ 0
3117536,30/09/2007,1,2471,"R$ 15,80","R$ 30,99",6,0,R$ 0,R$ 0
2300302,30/12/2008,1,1893,"R$ 914,67",R$ 1.989,6,0,R$ 0,R$ 0
2796759,07/11/2007,1,11,"R$ 30,58","R$ 59,99",6,0,R$ 0,R$ 0
3064948,27/12/2007,1,879,"R$ 6,63",R$ 13,6,0,R$ 0,R$ 0
2099255,03/07/2007,1,898,"R$ 21,28","R$ 41,73",6,0,R$ 0,R$ 0
2293222,01/11/2007,1,931,"R$ 28,04",R$ 55,6,0,R$ 0,R$ 0
2375257,28/11/2009,1,162,"R$ 527,53","R$ 1.592,20",6,0,R$ 0,R$ 0
2410416,15/08/2007,1,1256,"R$ 10,19","R$ 19,99",6,0,R$ 0,R$ 0
2419259,29/07/2009,1,599,"R$ 760,38",R$ 2.295,6,0,R$ 0,R$ 0
2524889,28/09/2007,1,2436,"R$ 22,94","R$ 44,99",6,0,R$ 0,R$ 0
2546771,13/12/2007,1,1384,"R$ 8,66","R$ 16,99",6,0,R$ 0,R$ 0
2806526,02/07/2007,1,708,"R$ 39,77",R$ 78,6,0,R$ 0,R$ 0
2890318,26/08/2009,1,303,"R$ 287,92",R$ 869,6,0,R$ 0,R$ 0
3010197,18/11/2007,1,80,"R$ 18,65","R$ 40,55",6,0,R$ 0,R$ 0
2178413,26/11/2007,1,584,"R$ 62,95",R$ 190,6,0,R$ 0,R$ 0
3137643,30/09/2007,1,538,"R$ 50,47",R$ 99,6,0,R$ 0,R$ 0
3160021,11/08/2007,1,561,"R$ 70,87",R$ 139,6,0,R$ 0,R$ 0
3178155,30/12/2008,1,1848,"R$ 915,08","R$ 1.989,90",6,0,R$ 0,R$ 0
3178541,26/08/2007,1,1252,"R$ 30,58","R$ 59,99",6,0,R$ 0,R$ 0
3241085,01/11/2007,1,560,"R$ 87,37",R$ 190,6,0,R$ 0,R$ 0
3254091,20/08/2007,1,1284,"R$ 12,74","R$ 24,99",6,0,R$ 0,R$ 0
3262198,14/12/2007,1,266,"R$ 152,44",R$ 299,6,0,R$ 0,R$ 0
3298483,29/11/2007,1,2415,"R$ 18,78","R$ 36,83",6,0,R$ 0,R$ 0
3298531,16/07/2007,1,677,"R$ 40,28",R$ 79,6,0,R$ 0,R$ 0
3324758,08/09/2007,1,1465,"R$ 91,51",R$ 199,6,0,R$ 0,R$ 0
3378886,08/11/2009,1,2116,"R$ 546,68",R$ 1.650,6,0,R$ 0,R$ 0
3388141,04/07/2007,1,1932,"R$ 66,27","R$ 129,99",6,0,R$ 0,R$ 0
3397447,17/12/2007,1,2127,"R$ 66,23","R$ 129,90",6,0,R$ 0,R$ 0
3206099,09/12/2007,1,1510,"R$ 65,77",R$ 129,6,0,R$ 0,R$ 0
79895,05/12/2007,8,1082,"R$ 139,80",R$ 304,6,0,R$ 0,R$ 0
120673,03/08/2007,8,228,"R$ 137,60","R$ 269,90",6,0,R$ 0,R$ 0
235835,26/11/2007,8,1236,"R$ 95,85",R$ 188,6,0,R$ 0,R$ 0
270228,19/08/2007,8,229,"R$ 152,90","R$ 299,90",6,0,R$ 0,R$ 0
299200,05/08/2007,8,1270,"R$ 3,54","R$ 6,95",6,0,R$ 0,R$ 0
639892,08/12/2007,8,1254,"R$ 10,19","R$ 19,99",6,0,R$ 0,R$ 0
864879,27/08/2007,8,2418,"R$ 34,03","R$ 73,99",6,0,R$ 0,R$ 0
972477,14/08/2007,8,1373,"R$ 7,23","R$ 14,19",6,0,R$ 0,R$ 0
601983,14/09/2007,8,1857,"R$ 878,96","R$ 2.652,90",6,0,R$ 0,R$ 0
105820,21/11/2007,8,300,"R$ 111,65",R$ 219,6,0,R$ 0,R$ 0
652951,30/07/2007,8,130,"R$ 101,97",R$ 200,6,0,R$ 0,R$ 0
125646,14/11/2007,8,1214,"R$ 84,12",R$ 165,6,0,R$ 0,R$ 0
441298,17/11/2008,8,1886,"R$ 509,32",R$ 999,6,0,R$ 0,R$ 0
271050,03/11/2007,8,262,"R$ 101,46",R$ 199,6,0,R$ 0,R$ 0
503126,08/12/2007,8,2402,"R$ 101,96","R$ 199,99",6,0,R$ 0,R$ 0
894338,01/08/2007,8,2440,"R$ 5,09","R$ 9,99",6,0,R$ 0,R$ 0
64568,04/11/2007,8,1653,"R$ 56,08","R$ 109,99",6,0,R$ 0,R$ 0
601918,14/09/2007,8,1879,"R$ 836,03",R$ 1.818,6,0,R$ 0,R$ 0
732126,11/08/2007,8,1844,"R$ 836,03",R$ 1.818,6,0,R$ 0,R$ 0
143713,12/08/2007,8,2228,"R$ 40,76","R$ 79,95",6,0,R$ 0,R$ 0
98673,05/12/2007,8,526,"R$ 65,77",R$ 129,6,0,R$ 0,R$ 0
787786,04/12/2007,8,2306,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
424400,03/11/2007,8,908,R$ 52,R$ 102,6,0,R$ 0,R$ 0
920269,24/12/2007,8,742,R$ 52,R$ 102,6,0,R$ 0,R$ 0
994583,22/11/2007,8,723,R$ 52,R$ 102,6,0,R$ 0,R$ 0
1942328,26/07/2007,8,2195,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
1861408,11/11/2007,8,2317,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
2039391,28/12/2007,8,2333,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
1929288,02/09/2007,8,1987,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
1877635,17/12/2007,8,2149,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
1825767,30/08/2007,8,2163,"R$ 66,23","R$ 129,90",6,0,R$ 0,R$ 0
1195107,26/11/2007,8,240,"R$ 152,44",R$ 299,6,0,R$ 0,R$ 0
1887736,06/09/2007,8,253,"R$ 152,44",R$ 299,6,0,R$ 0,R$ 0
1260647,14/08/2007,8,2467,"R$ 15,80","R$ 30,99",6,0,R$ 0,R$ 0
1274365,31/07/2007,8,1862,"R$ 878,96","R$ 2.652,90",6,0,R$ 0,R$ 0
1661897,30/07/2007,8,1862,"R$ 878,96","R$ 2.652,90",6,0,R$ 0,R$ 0
1894308,24/12/2007,8,1284,"R$ 12,74","R$ 24,99",6,0,R$ 0,R$ 0
1379312,30/09/2007,8,748,"R$ 6,88","R$ 13,50",6,0,R$ 0,R$ 0
1496834,25/09/2007,8,213,"R$ 152,90","R$ 299,90",6,0,R$ 0,R$ 0
1960149,21/07/2007,8,880,"R$ 6,63",R$ 13,6,0,R$ 0,R$ 0
1994940,30/09/2007,8,328,"R$ 132,05",R$ 259,6,0,R$ 0,R$ 0
1556343,03/11/2008,8,1841,"R$ 509,32",R$ 999,6,0,R$ 0,R$ 0
1089988,17/09/2007,8,315,"R$ 101,46",R$ 199,6,0,R$ 0,R$ 0
1476700,11/11/2007,8,288,"R$ 101,46",R$ 199,6,0,R$ 0,R$ 0
2462738,04/12/2007,8,2347,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
3018794,06/09/2007,8,2195,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
2594144,13/09/2007,8,2253,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
2751648,10/12/2007,8,2290,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
2857758,09/11/2007,8,2077,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
2699414,21/08/2007,8,1608,"R$ 56,08","R$ 109,99",6,0,R$ 0,R$ 0
2564634,25/08/2007,8,2012,"R$ 48,43","R$ 94,99",6,0,R$ 0,R$ 0
2252200,22/07/2007,8,1890,"R$ 815,22",R$ 1.599,6,0,R$ 0,R$ 0
2202035,20/12/2007,8,1316,"R$ 5,09","R$ 9,99",6,0,R$ 0,R$ 0
2289083,18/08/2007,8,1914,"R$ 66,27","R$ 129,99",6,0,R$ 0,R$ 0
2597236,05/12/2007,8,2127,"R$ 66,23","R$ 129,90",6,0,R$ 0,R$ 0
2881487,11/08/2007,8,2155,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
2935793,05/09/2007,8,2131,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
2460314,11/08/2008,8,1847,"R$ 878,96","R$ 2.652,90",6,0,R$ 0,R$ 0
3079989,12/12/2007,8,1165,"R$ 86,67",R$ 170,6,0,R$ 0,R$ 0
2481481,19/12/2008,8,1850,"R$ 815,68","R$ 1.599,90",6,0,R$ 0,R$ 0
2622894,27/08/2007,8,960,"R$ 68,06",R$ 148,6,0,R$ 0,R$ 0
2246189,24/09/2007,8,1247,"R$ 25,49","R$ 49,99",6,0,R$ 0,R$ 0
2997579,18/11/2007,8,1423,"R$ 86,91",R$ 189,6,0,R$ 0,R$ 0
2231795,28/07/2007,8,1261,"R$ 18,86","R$ 36,99",6,0,R$ 0,R$ 0
2256080,30/11/2007,8,844,"R$ 13,71","R$ 26,90",6,0,R$ 0,R$ 0
2279447,09/11/2007,8,771,"R$ 8,11","R$ 15,90",6,0,R$ 0,R$ 0
2490069,13/12/2007,8,777,"R$ 7,09","R$ 13,90",6,0,R$ 0,R$ 0
2557073,07/11/2007,8,930,"R$ 17,33","R$ 33,99",6,0,R$ 0,R$ 0
2616768,21/09/2007,8,1344,"R$ 8,16",R$ 16,6,0,R$ 0,R$ 0
2733631,01/08/2007,8,1215,"R$ 81,57",R$ 160,6,0,R$ 0,R$ 0
3000253,06/08/2007,8,385,"R$ 166,20",R$ 326,6,0,R$ 0,R$ 0
3079561,30/11/2007,8,328,"R$ 132,05",R$ 259,6,0,R$ 0,R$ 0
3099176,12/11/2007,8,81,"R$ 18,65","R$ 40,55",6,0,R$ 0,R$ 0
3099552,08/09/2007,8,300,"R$ 111,65",R$ 219,6,0,R$ 0,R$ 0
2982042,13/09/2007,8,584,"R$ 62,95",R$ 190,6,0,R$ 0,R$ 0
2198051,12/08/2007,8,299,"R$ 101,46",R$ 199,6,0,R$ 0,R$ 0
3017009,28/07/2007,8,331,"R$ 101,46",R$ 199,6,0,R$ 0,R$ 0
3069545,15/11/2007,8,262,"R$ 101,46",R$ 199,6,0,R$ 0,R$ 0
2880059,23/09/2007,8,527,"R$ 50,47",R$ 99,6,0,R$ 0,R$ 0
3046900,23/07/2007,8,481,"R$ 63,92",R$ 139,6,0,R$ 0,R$ 0
2685892,04/09/2007,8,561,"R$ 70,87",R$ 139,6,0,R$ 0,R$ 0
2825310,13/12/2007,8,509,"R$ 70,87",R$ 139,6,0,R$ 0,R$ 0
3274261,28/07/2007,8,2323,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
3397306,24/09/2007,8,908,R$ 52,R$ 102,6,0,R$ 0,R$ 0
3169149,04/12/2007,8,525,"R$ 50,47",R$ 99,6,0,R$ 0,R$ 0
3366228,17/09/2007,8,597,"R$ 70,87",R$ 139,6,0,R$ 0,R$ 0
200305,12/09/2007,9,920,"R$ 0,48","R$ 0,95",6,0,R$ 0,R$ 0
238681,18/09/2007,9,128,"R$ 73,11","R$ 143,40",6,0,R$ 0,R$ 0
322454,12/11/2007,9,2416,"R$ 34,03","R$ 73,99",6,0,R$ 0,R$ 0
419600,28/09/2007,9,872,"R$ 10,69","R$ 20,96",6,0,R$ 0,R$ 0
924579,29/12/2007,9,82,"R$ 18,65","R$ 40,55",6,0,R$ 0,R$ 0
1029257,28/12/2007,9,802,"R$ 7,90","R$ 15,50",6,0,R$ 0,R$ 0
884223,18/12/2007,9,898,"R$ 21,28","R$ 41,73",6,0,R$ 0,R$ 0
775632,03/12/2007,9,10,"R$ 30,58","R$ 59,99",6,0,R$ 0,R$ 0
79657,10/12/2007,9,240,"R$ 152,44",R$ 299,6,0,R$ 0,R$ 0
509956,01/12/2007,9,1074,"R$ 143,48",R$ 312,6,0,R$ 0,R$ 0
473028,22/12/2007,9,747,"R$ 6,60","R$ 12,95",6,0,R$ 0,R$ 0
683591,25/12/2007,9,1465,"R$ 91,51",R$ 199,6,0,R$ 0,R$ 0
943156,15/11/2007,9,299,"R$ 101,46",R$ 199,6,0,R$ 0,R$ 0
34850,31/12/2007,9,2353,"R$ 101,96","R$ 199,99",6,0,R$ 0,R$ 0
332385,03/12/2007,9,2439,"R$ 5,09","R$ 9,99",6,0,R$ 0,R$ 0
99145,30/12/2007,9,2167,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
58035,18/07/2008,9,1844,"R$ 836,03",R$ 1.818,6,0,R$ 0,R$ 0
88992,23/12/2007,9,1895,"R$ 815,22",R$ 1.599,6,0,R$ 0,R$ 0
169843,02/11/2007,9,2011,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
888686,22/09/2007,9,2005,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
275924,21/09/2007,9,2012,"R$ 48,43","R$ 94,99",6,0,R$ 0,R$ 0
161368,09/11/2007,9,498,"R$ 65,77",R$ 129,6,0,R$ 0,R$ 0
95602,08/12/2007,9,2202,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
815823,21/11/2007,9,2339,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
1876807,25/12/2007,9,2290,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
1795531,12/12/2007,9,2053,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
1105472,06/12/2007,9,2196,"R$ 40,76","R$ 79,95",6,0,R$ 0,R$ 0
1495404,27/09/2007,9,1870,"R$ 815,22",R$ 1.599,6,0,R$ 0,R$ 0
1804670,30/12/2007,9,1875,"R$ 815,22",R$ 1.599,6,0,R$ 0,R$ 0
2046855,05/09/2007,9,2440,"R$ 5,09","R$ 9,99",6,0,R$ 0,R$ 0
1507340,14/12/2007,9,1944,"R$ 66,27","R$ 129,99",6,0,R$ 0,R$ 0
1061779,18/09/2007,9,2161,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
1372325,27/12/2007,9,1135,"R$ 150,84",R$ 328,6,0,R$ 0,R$ 0
1293567,27/09/2007,9,117,"R$ 86,67","R$ 169,99",6,0,R$ 0,R$ 0
1312922,01/11/2007,9,1213,"R$ 86,67",R$ 170,6,0,R$ 0,R$ 0
1333822,31/08/2007,9,1074,"R$ 143,48",R$ 312,6,0,R$ 0,R$ 0
1641977,19/09/2007,9,2469,"R$ 15,80","R$ 30,99",6,0,R$ 0,R$ 0
1889753,08/12/2008,9,1833,"R$ 914,67",R$ 1.989,6,0,R$ 0,R$ 0
1498778,02/11/2007,9,1285,"R$ 12,74","R$ 24,99",6,0,R$ 0,R$ 0
1903934,22/12/2007,9,191,"R$ 33,65",R$ 66,6,0,R$ 0,R$ 0
2003973,29/09/2007,9,474,"R$ 24,98",R$ 49,6,0,R$ 0,R$ 0
2075440,08/12/2007,9,1239,"R$ 80,55",R$ 158,6,0,R$ 0,R$ 0
1675386,11/12/2007,9,573,"R$ 70,87",R$ 139,6,0,R$ 0,R$ 0
1287982,14/09/2007,9,537,"R$ 65,77",R$ 129,6,0,R$ 0,R$ 0
2974355,25/11/2007,9,910,R$ 52,R$ 102,6,0,R$ 0,R$ 0
2409930,14/12/2007,9,2267,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
2734571,23/12/2007,9,2410,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
2354465,01/11/2007,9,1938,"R$ 66,27","R$ 129,99",6,0,R$ 0,R$ 0
2297698,22/09/2007,9,2381,"R$ 101,96","R$ 199,99",6,0,R$ 0,R$ 0
2827766,25/12/2008,9,1847,"R$ 878,96","R$ 2.652,90",6,0,R$ 0,R$ 0
2347237,27/09/2007,9,1143,"R$ 150,84",R$ 328,6,0,R$ 0,R$ 0
2994417,10/11/2007,9,960,"R$ 68,06",R$ 148,6,0,R$ 0,R$ 0
2567836,06/12/2007,9,68,"R$ 13,10","R$ 25,69",6,0,R$ 0,R$ 0
2194272,09/11/2007,9,1254,"R$ 10,19","R$ 19,99",6,0,R$ 0,R$ 0
2216142,19/09/2007,9,127,"R$ 73,11","R$ 143,40",6,0,R$ 0,R$ 0
2296942,10/12/2007,9,2416,"R$ 34,03","R$ 73,99",6,0,R$ 0,R$ 0
3121080,23/09/2007,9,755,R$ 13,"R$ 25,50",6,0,R$ 0,R$ 0
2369061,07/11/2007,9,514,"R$ 22,86",R$ 69,6,0,R$ 0,R$ 0
2507637,16/09/2007,9,608,"R$ 62,95",R$ 190,6,0,R$ 0,R$ 0
2351051,01/09/2007,9,560,"R$ 87,37",R$ 190,6,0,R$ 0,R$ 0
2307200,19/11/2008,9,1876,"R$ 509,32",R$ 999,6,0,R$ 0,R$ 0
2915467,29/09/2007,9,1454,"R$ 91,51",R$ 199,6,0,R$ 0,R$ 0
2350786,18/12/2007,9,527,"R$ 50,47",R$ 99,6,0,R$ 0,R$ 0
2876173,03/12/2007,9,523,"R$ 70,87",R$ 139,6,0,R$ 0,R$ 0
2111210,19/11/2007,9,1000,"R$ 59,32",R$ 129,6,0,R$ 0,R$ 0
3302354,04/12/2007,9,907,R$ 52,R$ 102,6,0,R$ 0,R$ 0
3269916,14/12/2007,9,960,"R$ 68,06",R$ 148,6,0,R$ 0,R$ 0
3360302,28/12/2007,9,1980,"R$ 66,27","R$ 129,99",6,0,R$ 0,R$ 0
133293,10/12/2007,10,46,"R$ 76,45","R$ 149,95",6,0,R$ 0,R$ 0
345708,15/11/2007,10,67,"R$ 13,10","R$ 25,69",6,0,R$ 0,R$ 0
498430,08/11/2007,10,748,"R$ 6,88","R$ 13,50",6,0,R$ 0,R$ 0
752934,22/12/2007,10,228,"R$ 137,60","R$ 269,90",6,0,R$ 0,R$ 0
757685,15/12/2007,10,367,"R$ 166,20",R$ 326,6,0,R$ 0,R$ 0
984889,20/09/2009,10,54,"R$ 98,07",R$ 296,6,0,R$ 0,R$ 0
989068,27/09/2007,10,1244,"R$ 90,75",R$ 178,6,0,R$ 0,R$ 0
1022091,24/11/2009,10,1292,"R$ 121,45","R$ 366,55",6,0,R$ 0,R$ 0
979674,27/11/2007,10,2446,"R$ 2,54","R$ 4,99",6,0,R$ 0,R$ 0
600305,28/12/2007,10,117,"R$ 86,67","R$ 169,99",6,0,R$ 0,R$ 0
927198,22/11/2007,10,1070,"R$ 143,48",R$ 312,6,0,R$ 0,R$ 0
32286,05/12/2007,10,706,"R$ 40,28",R$ 79,6,0,R$ 0,R$ 0
356694,05/12/2007,10,2120,"R$ 75,96",R$ 149,6,0,R$ 0,R$ 0
949953,16/11/2007,10,1870,"R$ 815,22",R$ 1.599,6,0,R$ 0,R$ 0
530322,05/11/2007,10,2309,"R$ 15,29","R$ 29,99",6,0,R$ 0,R$ 0
1488706,06/11/2007,10,2235,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
1556902,12/11/2007,10,2267,R$ 52,"R$ 101,99",6,0,R$ 0,R$ 0
1574248,06/12/2007,10,119,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
1225250,11/12/2007,10,1653,"R$ 56,08","R$ 109,99",6,0,R$ 0,R$ 0
1512341,14/11/2007,10,1844,"R$ 836,03",R$ 1.818,6,0,R$ 0,R$ 0
1263405,29/09/2007,10,2137,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
2049441,14/11/2007,10,2109,"R$ 131,28","R$ 257,50",6,0,R$ 0,R$ 0
1708089,05/11/2009,10,992,"R$ 96,08",R$ 290,6,0,R$ 0,R$ 0
1053123,23/11/2007,10,1309,"R$ 14,28",R$ 28,6,0,R$ 0,R$ 0
1160572,26/12/2007,10,755,R$ 13,"R$ 25,50",6,0,R$ 0,R$ 0
1575252,20/11/2007,10,67,"R$ 13,10","R$ 25,69",6,0,R$ 0,R$ 0
1702430,31/07/2009,10,1291,"R$ 121,45","R$ 366,55",6,0,R$ 0,R$ 0
1766444,15/07/2009,10,1614,"R$ 86,14","R$ 259,99",6,0,R$ 0,R$ 0
1953231,28/09/2007,10,1237,"R$ 90,75",R$ 178,6,0,R$ 0,R$ 0
2019744,27/11/2007,10,1269,"R$ 25,47","R$ 49,96",6,0,R$ 0,R$ 0
2056541,13/08/2009,10,852,"R$ 76,50","R$ 230,90",6,0,R$ 0,R$ 0
1459811,12/12/2007,10,130,"R$ 101,97",R$ 200,6,0,R$ 0,R$ 0
2849412,28/09/2007,10,2218,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
2874141,22/09/2007,10,2314,"R$ 61,17","R$ 119,99",6,0,R$ 0,R$ 0
2251929,10/12/2007,10,2300,"R$ 40,76","R$ 79,95",6,0,R$ 0,R$ 0
2410279,06/12/2007,10,2228,"R$ 40,76","R$ 79,95",6,0,R$ 0,R$ 0
2302969,12/11/2007,10,2077,"R$ 50,98","R$ 99,99",6,0,R$ 0,R$ 0
2977082,22/11/2007,10,1879,"R$ 836,03",R$ 1.818,6,0,R$ 0,R$ 0
2158585,24/09/2007,10,2179,"R$ 83,10",R$ 163,6,0,R$ 0,R$ 0
2568891,07/09/2009,10,2043,"R$ 220,64","R$ 665,94",6,0,R$ 0,R$ 0
3112088,25/11/2007,10,1046,"R$ 143,48",R$ 312,6,0,R$ 0,R$ 0
2542126,20/09/2007,10,772,"R$ 6,07","R$ 11,90",6,0,R$ 0,R$ 0
2231890,09/11/2007,10,1311,"R$ 14,28",R$ 28,6,0,R$ 0,R$ 0
2684500,10/12/2007,10,1310,"R$ 14,28",R$ 28,6,0,R$ 0,R$ 0
2406570,10/12/2007,10,1244,"R$ 90,75",R$ 178,6,0,R$ 0,R$ 0
2674093,15/12/2008,10,1848,"R$ 915,08","R$ 1.989,90",6,0,R$ 0,R$ 0
